type,material_a,material_b,i,j,sample_i,sample_j,mean_distance,max_distance,png
Al_board-rubber_board,Al_board,rubber_board,7,14,197,98,0.011004872111435535,0.02683788793577473,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_07_id197_vs_rubber_board_14_id98.png
Al_board-rubber_board,Al_board,rubber_board,8,0,165,227,0.012884024111941023,0.035467786114346984,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_00_id227.png
Al_board-rubber_board,Al_board,rubber_board,8,1,165,140,0.011524775076578628,0.03222561269688692,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_01_id140.png
Al_board-rubber_board,Al_board,rubber_board,8,2,165,224,0.008856889227238247,0.03882369728373793,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_02_id224.png
Al_board-rubber_board,Al_board,rubber_board,8,3,165,310,0.009795969032330003,0.030393113764824103,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_03_id310.png
Al_board-rubber_board,Al_board,rubber_board,8,4,165,180,0.011939089690586659,0.039764750210747546,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_04_id180.png
Al_board-rubber_board,Al_board,rubber_board,8,5,165,62,0.012223750632659172,0.03849991480006531,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_05_id62.png
Al_board-rubber_board,Al_board,rubber_board,8,6,165,266,0.010073434230339165,0.039717523898047766,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_06_id266.png
Al_board-rubber_board,Al_board,rubber_board,8,7,165,197,0.012098539690760605,0.03465893173183122,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_07_id197.png
Al_board-rubber_board,Al_board,rubber_board,8,8,165,165,0.010693072695109957,0.02823776623369126,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_08_id165.png
Al_board-rubber_board,Al_board,rubber_board,8,9,165,251,0.013242166429626603,0.03256541756079016,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_09_id251.png
Al_board-rubber_board,Al_board,rubber_board,8,10,165,75,0.012677212684423164,0.02978654434317125,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_10_id75.png
Al_board-rubber_board,Al_board,rubber_board,8,11,165,48,0.00943097151853947,0.03459180682503993,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_11_id48.png
Al_board-rubber_board,Al_board,rubber_board,8,12,165,16,0.009344195285937629,0.024182137599091647,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_12_id16.png
Al_board-rubber_board,Al_board,rubber_board,8,13,165,200,0.01095833973040796,0.03251335379419271,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_13_id200.png
Al_board-rubber_board,Al_board,rubber_board,8,14,165,98,0.010391390710486274,0.03271152794163465,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_08_id165_vs_rubber_board_14_id98.png
Al_board-rubber_board,Al_board,rubber_board,9,0,251,227,0.012270675545174007,0.031166169511432126,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_00_id227.png
Al_board-rubber_board,Al_board,rubber_board,9,1,251,140,0.00912963817531446,0.02623502075046287,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_01_id140.png
Al_board-rubber_board,Al_board,rubber_board,9,2,251,224,0.010680564163396775,0.03091102005169258,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_02_id224.png
Al_board-rubber_board,Al_board,rubber_board,9,3,251,310,0.010169519003621135,0.02747400153196442,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_03_id310.png
Al_board-rubber_board,Al_board,rubber_board,9,4,251,180,0.009641937231405294,0.025802676490298784,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_04_id180.png
Al_board-rubber_board,Al_board,rubber_board,9,5,251,62,0.010111038371168713,0.023795295232033227,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_05_id62.png
Al_board-rubber_board,Al_board,rubber_board,9,6,251,266,0.010251962769915357,0.029350515936894833,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_06_id266.png
Al_board-rubber_board,Al_board,rubber_board,9,7,251,197,0.011263194596348055,0.029675988835038015,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_07_id197.png
Al_board-rubber_board,Al_board,rubber_board,9,8,251,165,0.01063632393370646,0.030984506768182454,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_08_id165.png
Al_board-rubber_board,Al_board,rubber_board,9,9,251,251,0.01159258558898549,0.02495114715407575,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_09_id251.png
Al_board-rubber_board,Al_board,rubber_board,9,10,251,75,0.011664620861213474,0.03502555126584398,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_10_id75.png
Al_board-rubber_board,Al_board,rubber_board,9,11,251,48,0.011333331929761443,0.03065817778833925,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_11_id48.png
Al_board-rubber_board,Al_board,rubber_board,9,12,251,16,0.01006708190269865,0.02489761119775291,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_12_id16.png
Al_board-rubber_board,Al_board,rubber_board,9,13,251,200,0.008971893544888329,0.020272709109389588,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_13_id200.png
Al_board-rubber_board,Al_board,rubber_board,9,14,251,98,0.009409567873855437,0.023260885957767655,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_09_id251_vs_rubber_board_14_id98.png
Al_board-rubber_board,Al_board,rubber_board,10,0,75,227,0.013918452092712303,0.031095609477091425,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_00_id227.png
Al_board-rubber_board,Al_board,rubber_board,10,1,75,140,0.014083516964801973,0.032113856054065526,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_01_id140.png
Al_board-rubber_board,Al_board,rubber_board,10,2,75,224,0.016975984662893493,0.04064925329794586,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_02_id224.png
Al_board-rubber_board,Al_board,rubber_board,10,3,75,310,0.014737975531744692,0.03735819764191654,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_03_id310.png
Al_board-rubber_board,Al_board,rubber_board,10,4,75,180,0.015643987720297944,0.04041265092650386,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_04_id180.png
Al_board-rubber_board,Al_board,rubber_board,10,5,75,62,0.015167558534889823,0.03156842673605597,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_05_id62.png
Al_board-rubber_board,Al_board,rubber_board,10,6,75,266,0.015078406895821387,0.03793732987333758,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_06_id266.png
Al_board-rubber_board,Al_board,rubber_board,10,7,75,197,0.01629519833534518,0.038762063312887465,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_07_id197.png
Al_board-rubber_board,Al_board,rubber_board,10,8,75,165,0.013108228017731077,0.03364668983818507,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_08_id165.png
Al_board-rubber_board,Al_board,rubber_board,10,9,75,251,0.014525020435871365,0.02863649819516146,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_09_id251.png
Al_board-rubber_board,Al_board,rubber_board,10,10,75,75,0.01528414827287825,0.037087349861817984,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_10_id75.png
Al_board-rubber_board,Al_board,rubber_board,10,11,75,48,0.016518116485367135,0.03882769291016971,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_11_id48.png
Al_board-rubber_board,Al_board,rubber_board,10,12,75,16,0.013893663155108446,0.03723509297067028,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_12_id16.png
Al_board-rubber_board,Al_board,rubber_board,10,13,75,200,0.015579308338751782,0.03335611633391821,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_13_id200.png
Al_board-rubber_board,Al_board,rubber_board,10,14,75,98,0.012674671571635997,0.02671543591381484,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_10_id75_vs_rubber_board_14_id98.png
Al_board-rubber_board,Al_board,rubber_board,11,0,48,227,0.014161284460098823,0.03518006938339626,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_00_id227.png
Al_board-rubber_board,Al_board,rubber_board,11,1,48,140,0.012592663729086774,0.037555945098574,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_01_id140.png
Al_board-rubber_board,Al_board,rubber_board,11,2,48,224,0.011256658695534681,0.03409332019879505,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_02_id224.png
Al_board-rubber_board,Al_board,rubber_board,11,3,48,310,0.011749919760632426,0.03911670191897611,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_03_id310.png
Al_board-rubber_board,Al_board,rubber_board,11,4,48,180,0.013289513662136604,0.0450799189520646,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_04_id180.png
Al_board-rubber_board,Al_board,rubber_board,11,5,48,62,0.012291338986412294,0.02919684778675677,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_11_id48_vs_rubber_board_05_id62.png
